name,averageofgoals,averageofpoints,AverageCreativity,AverageAssists,AverageThreat,AverageCS,AverageSel,AverageGC
Ryan Christie,0.0,2.2,16.592,0.08,13.672,0.2,5847.92,0.16
Rúben Gato Alves Dias,0.0,2.1153846153846154,5.084615384615384,0.0,16.123076923076923,0.19230769230769232,737501.4615384615,0.0
Sam Johnstone,0.0,2.3076923076923075,0.0,0.0,11.815384615384614,0.19230769230769232,329424.3461538461,0.038461538461538464
Sander Berge,0.038461538461538464,1.9230769230769231,8.430769230769231,0.038461538461538464,12.738461538461538,0.07692307692307693,11559.346153846154,0.19230769230769232
Scott McTominay,0.2692307692307692,3.230769230769231,4.0115384615384615,0.038461538461538464,18.16923076923077,0.19230769230769232,108874.57692307692,0.0
Sean Longstaff,0.15384615384615385,2.8076923076923075,9.142307692307693,0.11538461538461539,14.36153846153846,0.2692307692307692,50557.346153846156,0.19230769230769232
Simon Adingra,0.23076923076923078,2.769230769230769,11.403846153846153,0.038461538461538464,13.823076923076922,0.038461538461538464,72885.65384615384,0.07692307692307693
Son Heung-min,0.5,5.730769230769231,21.934615384615384,0.23076923076923078,26.569230769230767,0.23076923076923078,2737107.0,0.038461538461538464
Sven Botman,0.07692307692307693,2.0,2.373076923076923,0.07692307692307693,13.576923076923077,0.11538461538461539,1018713.3461538461,0.07692307692307693
Teden Mengi,0.037037037037037035,1.1111111111111112,2.17037037037037,0.0,13.866666666666665,0.037037037037037035,127196.07407407407,0.07407407407407407
Thiago Emiliano da Silva,0.07692307692307693,2.5384615384615383,3.7384615384615385,0.0,22.307692307692307,0.19230769230769232,363950.57692307694,0.11538461538461539
Thomas Kaminski,0.0,2.4615384615384617,0.0,0.0,28.407692307692308,0.07692307692307693,35612.46153846154,0.11538461538461539
Tim Ream,0.038461538461538464,1.5,0.6884615384615385,0.0,12.330769230769231,0.11538461538461539,112710.23076923077,0.07692307692307693
Timo Werner,0.16666666666666666,4.0,20.7,0.3333333333333333,16.7,0.0,78142.0,0.0
Timothy Castagne,0.0,2.5652173913043477,8.934782608695652,0.0,12.643478260869566,0.2608695652173913,55363.913043478264,0.08695652173913043
Tom Cairney,0.038461538461538464,2.269230769230769,10.538461538461538,0.19230769230769232,9.746153846153847,0.11538461538461539,3641.076923076923,0.038461538461538464
Tom Lockyer,0.038461538461538464,0.8846153846153846,1.5038461538461538,0.038461538461538464,10.484615384615385,0.0,17874.076923076922,0.15384615384615385
Tomáš Souček,0.23076923076923078,3.3461538461538463,4.815384615384615,0.038461538461538464,19.299999999999997,0.19230769230769232,134742.42307692306,0.15384615384615385
Toti António Gomes,0.0,2.0384615384615383,2.396153846153846,0.07692307692307693,12.346153846153847,0.11538461538461539,16562.384615384617,0.07692307692307693
Trent Alexander-Arnold,0.07407407407407407,3.814814814814815,30.314814814814813,0.18518518518518517,17.133333333333333,0.25925925925925924,1425217.4074074074,0.18518518518518517
Tyrick Mitchell,0.038461538461538464,2.576923076923077,8.207692307692309,0.07692307692307693,17.423076923076923,0.19230769230769232,327270.0,0.15384615384615385
Victor da Silva,0.0,1.2692307692307692,3.6846153846153844,0.0,5.938461538461539,0.07692307692307693,13473.423076923076,0.038461538461538464
Vini de Souza Costa,0.038461538461538464,2.1923076923076925,2.523076923076923,0.038461538461538464,16.369230769230768,0.038461538461538464,1738.2307692307693,0.07692307692307693
Virgil van Dijk,0.07407407407407407,3.6296296296296298,4.907407407407407,0.07407407407407407,25.614814814814817,0.2962962962962963,1098356.5185185184,0.037037037037037035
Vitalii Mykolenko,0.07692307692307693,3.1538461538461537,7.065384615384615,0.038461538461538464,16.576923076923077,0.2692307692307692,321938.6923076923,0.038461538461538464
Vitaly Janelt,0.0,2.3461538461538463,14.323076923076924,0.11538461538461539,12.176923076923078,0.19230769230769232,7828.384615384615,0.19230769230769232
Vladimír Coufal,0.0,2.423076923076923,12.838461538461539,0.19230769230769232,18.06923076923077,0.15384615384615385,246585.15384615384,0.19230769230769232
Wes Foderingham,0.0,2.230769230769231,0.0,0.0,27.123076923076926,0.038461538461538464,32943.153846153844,0.07692307692307693
Will Hughes,0.0,1.3461538461538463,10.476923076923075,0.0,8.076923076923077,0.15384615384615385,1124.4615384615386,0.11538461538461539
William Saliba,0.07692307692307693,4.153846153846154,4.657692307692307,0.038461538461538464,19.376923076923077,0.4230769230769231,3226292.8846153845,0.11538461538461539
Willian Borges da Silva,0.15384615384615385,2.923076923076923,18.676923076923078,0.11538461538461539,12.984615384615385,0.19230769230769232,57092.0,0.038461538461538464
Willy Boly,0.038461538461538464,1.4230769230769231,2.273076923076923,0.0,12.223076923076924,0.11538461538461539,51076.0,0.038461538461538464
Wilson Odobert,0.12,2.12,8.347999999999999,0.08,8.895999999999999,0.08,2669.88,0.08
Yoane Wissa,0.19230769230769232,2.8076923076923075,9.184615384615386,0.07692307692307693,11.338461538461539,0.2692307692307692,845232.7692307692,0.11538461538461539
Yves Bissouma,0.0,1.1153846153846154,7.323076923076924,0.0,11.46923076923077,0.23076923076923078,42558.46153846154,0.19230769230769232
Zeki Amdouni,0.15384615384615385,2.6923076923076925,8.511538461538462,0.038461538461538464,12.276923076923076,0.19230769230769232,25028.076923076922,0.038461538461538464
Đorđe Petrović,0.0,3.5,0.0,0.0,32.93333333333333,0.16666666666666666,120027.83333333333,0.16666666666666666
