name,season,starts,mean,std,creativity,influence,goals_scored,count,ratio
David_McGoldrick_303,2019-20,21,1.5,1.6666666666666667,6.742857142857143,7.057142857142857,0.0,28,0.75
David_Meyler,2016-17,20,0.868421052631579,1.189391228149452,3.2526315789473683,4.3315789473684205,0.02631578947368421,38,0.5263157894736842
David_Silva,2016-17,34,3.4210526315789473,2.7766553762100425,36.53684210526316,17.663157894736845,0.10526315789473684,38,0.8947368421052632
David_Silva,2017-18,29,4.447368421052632,4.624829395953814,29.43421052631579,23.04736842105263,0.23684210526315788,38,0.7631578947368421
David_Silva_219,2019-20,19,3.103448275862069,3.8669370269560046,17.66551724137931,13.289655172413795,0.10344827586206896,29,0.6551724137931034
David_Silva_271,2018-19,33,3.763157894736842,3.283325691431946,30.271052631578947,18.821052631578947,0.15789473684210525,38,0.868421052631579
David_de Gea,2016-17,35,3.5789473684210527,2.647095082450464,0.2631578947368421,14.273684210526316,0.0,38,0.9210526315789473
David_de Gea,2017-18,37,4.526315789473684,2.7970722348146433,0.2631578947368421,21.610526315789475,0.0,38,0.9736842105263158
David_de Gea_235,2019-20,29,3.5517241379310347,2.7069514600185487,0.0,18.717241379310344,0.0,29,1.0
Davide_Zappacosta,2017-18,22,1.6571428571428573,2.2873418575082396,7.008571428571428,7.291428571428571,0.02857142857142857,35,0.6285714285714286
Davinson Sánchez,2021-22,23,2.4473684210526314,3.8813300062419573,2.45,10.742105263157894,0.05263157894736842,38,0.6052631578947368
Davinson_Sánchez,2017-18,31,2.9722222222222223,2.942167433432232,2.0777777777777775,16.61111111111111,0.0,36,0.8611111111111112
Davinson_Sánchez_333,2019-20,22,1.3448275862068966,1.696127144597478,0.9206896551724139,15.427586206896551,0.0,29,0.7586206896551724
Davinson_Sánchez_359,2018-19,23,2.0526315789473686,2.7602131568790575,1.5868421052631578,11.952631578947368,0.02631578947368421,38,0.6052631578947368
Davy_Pröpper,2017-18,35,2.289473684210526,1.4687353401102468,7.81842105263158,14.1,0.0,38,0.9210526315789473
Davy_Pröpper_54,2019-20,26,2.206896551724138,1.7398544755407315,13.086206896551724,15.86896551724138,0.034482758620689655,29,0.896551724137931
Davy_Pröpper_60,2018-19,30,1.894736842105263,1.7209279973663885,7.344736842105264,10.242105263157894,0.02631578947368421,38,0.7894736842105263
DeAndre_Yedlin,2017-18,34,2.3157894736842106,2.3607747601146345,8.965789473684211,13.010526315789473,0.0,38,0.8947368421052632
DeAndre_Yedlin_310,2018-19,29,1.6578947368421053,2.209027128281829,10.692105263157895,11.484210526315788,0.02631578947368421,38,0.7631578947368421
Dean_Henderson_471,2019-20,27,4.357142857142857,3.199702367110922,0.0,17.014285714285712,0.0,28,0.9642857142857143
Dean_Marney,2016-17,21,1.3421052631578947,1.5294640606907126,2.3342105263157897,6.431578947368421,0.02631578947368421,38,0.5526315789473685
Declan Rice,2020-21,32,2.263157894736842,1.9821393101055533,9.047368421052632,14.768421052631581,0.05263157894736842,38,0.8421052631578947
Declan Rice,2021-22,36,2.5,2.202578341705772,10.289473684210526,19.478947368421053,0.02631578947368421,38,0.9473684210526315
Declan Rice,2022-23,22,3.0526315789473686,2.660495467176689,13.74736842105263,20.46315789473684,0.10526315789473684,38,0.5789473684210527
Declan Rice,2023-24,31,4.0625,3.582551802745473,17.465625,24.20625,0.1875,32,0.96875
Declan_Rice,2017-18,26,1.0789473684210527,1.6171643341483686,0.9394736842105263,8.168421052631578,0.0,38,0.6842105263157895
Declan_Rice_395,2019-20,29,2.2758620689655173,1.1306304096178865,8.006896551724138,17.92413793103448,0.0,29,1.0
Declan_Rice_406,2018-19,34,2.4210526315789473,3.4923203697144714,4.584210526315789,15.378947368421052,0.05263157894736842,38,0.8947368421052632
Dejan Kulusevski,2021-22,18,5.5,4.475423082201937,19.08888888888889,19.255555555555556,0.2777777777777778,18,1.0
Dejan Kulusevski,2023-24,26,3.3125,3.5960327602655715,25.6625,17.78125,0.1875,32,0.8125
Dejan_Lovren,2016-17,29,2.789473684210526,2.8866692181412885,3.136842105263158,18.826315789473682,0.05263157894736842,38,0.7631578947368421
Dejan_Lovren,2017-18,29,2.8947368421052633,3.592706377936476,2.75,17.273684210526316,0.05263157894736842,38,0.7631578947368421
Demarai Gray,2021-22,34,2.789473684210526,2.505754401554626,16.88421052631579,12.610526315789473,0.13157894736842105,38,0.8947368421052632
Demarai_Gray,2016-17,30,1.5263157894736843,1.5894388284780523,7.0736842105263165,5.8,0.02631578947368421,38,0.7894736842105263
Demarai_Gray,2017-18,35,2.1052631578947367,2.063707941889255,10.863157894736842,7.647368421052632,0.07894736842105263,38,0.9210526315789473
Demarai_Gray_225,2018-19,34,2.210526315789474,2.158050856511209,8.163157894736841,8.426315789473684,0.10526315789473684,38,0.8947368421052632
Denis_Odoi_181,2018-19,31,1.1578947368421053,1.602806926199863,4.321052631578948,15.13684210526316,0.0,38,0.8157894736842105
Dennis_Praet_517,2019-20,21,1.6551724137931034,2.224472041197408,4.541379310344827,6.006896551724138,0.034482758620689655,29,0.7241379310344828
Destiny Udogie,2023-24,28,2.46875,3.3310307907661643,11.184375,16.7125,0.0625,32,0.875
Didier_Ndong,2016-17,31,1.9142857142857144,1.560004309410122,8.860000000000001,9.725714285714284,0.02857142857142857,35,0.8857142857142857
Diego Carlos Santos Silva,2023-24,17,1.5151515151515151,2.1811867773246187,1.7757575757575759,9.33939393939394,0.0,33,0.5151515151515151
Diego Llorente,2021-22,28,2.026315789473684,3.183460993570016,1.0473684210526315,13.563157894736841,0.07894736842105263,38,0.7368421052631579
Diego_Da Silva Costa,2016-17,35,5.157894736842105,4.037167295568018,18.102631578947367,25.857894736842105,0.5263157894736842,38,0.9210526315789473
Diego_Rico_65,2019-20,21,2.103448275862069,2.7431060026677647,13.889655172413793,14.875862068965516,0.0,29,0.7241379310344828
Diogo Dalot Teixeira,2023-24,29,2.8125,3.0736916965045946,15.59375,19.15625,0.03125,32,0.90625
Diogo Jota,2020-21,19,2.263157894736842,3.4538205287283987,4.955263157894737,10.194736842105263,0.23684210526315788,38,0.5
Diogo Jota,2021-22,35,4.605263157894737,4.1429815199711175,14.092105263157896,19.336842105263155,0.39473684210526316,38,0.9210526315789473
Diogo_Jota_410,2019-20,25,3.0344827586206895,4.083789894384606,12.39655172413793,13.455172413793104,0.20689655172413793,29,0.8620689655172413
Diogo_Jota_432,2018-19,33,3.6578947368421053,4.16728776783792,10.592105263157896,14.726315789473684,0.23684210526315788,38,0.868421052631579
Divock_Origi,2016-17,34,2.526315789473684,2.6786124090883945,6.957894736842106,9.473684210526315,0.18421052631578946,38,0.8947368421052632
Divock_Origi_188,2019-20,22,1.793103448275862,3.155259898111492,3.317241379310345,5.6482758620689655,0.10344827586206896,29,0.7586206896551724
Djibril_Sidibé_511,2019-20,21,2.206896551724138,3.0163756675002675,10.87241379310345,14.524137931034483,0.0,29,0.7241379310344828
Dominic Calvert-Lewin,2020-21,33,4.342105263157895,3.961137672979301,8.105263157894736,19.626315789473683,0.42105263157894735,38,0.868421052631579
Dominic Calvert-Lewin,2023-24,21,2.46875,2.3825220440370702,6.853125,8.91875,0.15625,32,0.65625
Dominic Solanke,2022-23,21,3.4210526315789473,3.6363894994554213,6.810526315789474,13.294736842105262,0.15789473684210525,38,0.5526315789473685
Dominic Solanke,2023-24,32,4.875,3.8916784669757316,13.6625,25.23125,0.53125,32,1.0
Dominic_Calvert-Lewin,2017-18,32,2.3157894736842106,2.4835160685183624,8.489473684210527,9.31578947368421,0.10526315789473684,38,0.8421052631578947
Dominic_Calvert-Lewin_147,2019-20,27,3.8275862068965516,3.6259872105719744,7.30344827586207,18.24137931034483,0.4482758620689655,29,0.9310344827586207
Dominic_Calvert-Lewin_175,2018-19,35,2.4210526315789473,2.1388501450781905,4.886842105263158,8.468421052631578,0.15789473684210525,38,0.9210526315789473
Dominic_Solanke,2017-18,21,1.0,1.9172051730776432,5.247368421052632,3.2578947368421054,0.02631578947368421,38,0.5526315789473685
Dominic_Solanke_69,2019-20,24,1.4137931034482758,1.4520242367937433,5.593103448275862,3.806896551724138,0.0,29,0.8275862068965517
Dominik Szoboszlai,2023-24,24,2.875,2.991924615231106,22.825,12.34375,0.09375,32,0.75
Donny van de Beek,2020-21,19,0.8421052631578947,1.38576383053737,1.5368421052631578,3.0789473684210527,0.02631578947368421,38,0.5
Douglas Luiz Soares de Paulo,2020-21,33,1.894736842105263,1.2474725514872391,8.013157894736842,10.61578947368421,0.0,38,0.868421052631579
Douglas Luiz Soares de Paulo,2021-22,34,2.3421052631578947,2.070073974255623,14.407894736842104,13.031578947368422,0.05263157894736842,38,0.8947368421052632
Douglas Luiz Soares de Paulo,2022-23,24,3.736842105263158,3.081630057653463,16.95,16.857894736842105,0.15789473684210525,38,0.631578947368421
Douglas Luiz Soares de Paulo,2023-24,31,4.303030303030303,4.073426448372799,24.76969696969697,22.503030303030304,0.2727272727272727,33,0.9393939393939394
Douglas Luiz_Soares de Paulo_470,2019-20,26,2.5357142857142856,2.0990675682513547,7.253571428571428,13.457142857142857,0.10714285714285714,28,0.9285714285714286
Dusan_Tadic,2016-17,33,2.8421052631578947,3.1151444874691427,30.107894736842102,11.984210526315788,0.07894736842105263,38,0.868421052631579
Dusan_Tadic,2017-18,36,3.210526315789474,3.1119464208619965,25.023684210526316,15.489473684210527,0.15789473684210525,38,0.9473684210526315
Dwight McNeil,2020-21,36,2.973684210526316,2.7261183383850174,20.79736842105263,15.573684210526315,0.05263157894736842,38,0.9473684210526315
Dwight McNeil,2021-22,38,2.210526315789474,0.6640536748430402,19.19736842105263,14.652631578947368,0.0,38,1.0
Dwight McNeil,2022-23,21,3.3157894736842106,4.067705795773249,18.976315789473684,17.13157894736842,0.18421052631578946,38,0.5526315789473685
Dwight McNeil,2023-24,27,2.96875,2.8453059816181914,27.8,15.275,0.0625,32,0.84375
Dwight_Gayle,2017-18,35,2.473684210526316,2.9384390239686433,8.778947368421052,9.263157894736842,0.15789473684210525,38,0.9210526315789473
Dwight_Gayle_554,2019-20,12,0.7272727272727273,0.9351250581921514,2.0272727272727273,2.0090909090909093,0.0,22,0.5454545454545454
Dwight_McNeil,2017-18,1,1.0,,0.0,0.0,0.0,1,1.0
Dwight_McNeil_534,2018-19,21,2.142857142857143,2.723998543910567,12.651428571428571,11.577142857142857,0.08571428571428572,35,0.6
Dwight_McNeil_97,2019-20,29,3.413793103448276,2.692811082696593,24.606896551724137,17.337931034482757,0.06896551724137931,29,1.0
Eberechi Eze,2020-21,34,3.289473684210526,3.5481848784584487,17.186842105263157,13.584210526315792,0.10526315789473684,38,0.8947368421052632
Eberechi Eze,2023-24,19,2.90625,3.568313733856064,20.34375,16.075,0.21875,32,0.59375
Eden_Hazard,2016-17,36,5.894736842105263,4.397723450888865,34.38947368421052,27.489473684210523,0.42105263157894735,38,0.9473684210526315
Eden_Hazard,2017-18,34,4.552631578947368,4.924826068659013,29.66578947368421,24.42105263157895,0.3157894736842105,38,0.8947368421052632
Eden_Hazard_122,2018-19,37,6.2631578947368425,5.330606225482445,38.71578947368421,34.373684210526314,0.42105263157894735,38,0.9736842105263158
Ederson Santana de Moraes,2020-21,36,4.2105263157894735,2.9331091771761084,0.2631578947368421,15.421052631578947,0.0,38,0.9473684210526315
Ederson Santana de Moraes,2021-22,37,4.078947368421052,2.5614773919727423,0.0,14.631578947368421,0.0,38,0.9736842105263158
Ederson Santana de Moraes,2022-23,22,3.1842105263157894,2.5664705300290946,0.3447368421052632,12.605263157894736,0.0,38,0.5789473684210527
Ederson Santana de Moraes,2023-24,28,2.78125,2.561934437981606,0.3125,14.64375,0.0,32,0.875
Ederson_Santana de Moraes,2017-18,36,4.157894736842105,3.4447477904734263,0.2631578947368421,14.373684210526317,0.0,38,0.9473684210526315
Ederson_Santana de Moraes_212,2019-20,25,2.8275862068965516,2.9285413911712013,0.10344827586206896,14.813793103448276,0.0,29,0.8620689655172413
Ederson_Santana de Moraes_260,2018-19,38,4.447368421052632,2.356100401901558,0.868421052631579,14.084210526315792,0.0,38,1.0
Edimilson_Fernandes,2016-17,28,1.0555555555555556,0.9839989676081821,3.052777777777778,2.9944444444444445,0.0,36,0.7777777777777778
Edinson Cavani,2020-21,26,2.8285714285714287,3.60951124510943,5.808571428571429,12.668571428571427,0.2857142857142857,35,0.7428571428571429
Edo Kayembe,2021-22,13,1.2,1.105012502906165,4.5200000000000005,5.86,0.0,20,0.65
Edouard Mendy,2020-21,31,3.888888888888889,3.068529454946297,0.0,13.06111111111111,0.0,36,0.8611111111111112
Edouard Mendy,2021-22,34,3.4210526315789473,2.687625083926261,0.0,14.86315789473684,0.0,38,0.8947368421052632
Edson Álvarez Velázquez,2023-24,25,1.7272727272727273,1.7548633720450872,4.9727272727272736,14.969696969696969,0.030303030303030304,33,0.7575757575757576
Edward Nketiah,2021-22,21,1.4473684210526316,3.0107677787159535,3.6526315789473687,5.684210526315789,0.13157894736842105,38,0.5526315789473685
Eldin_Jakupovic,2016-17,22,2.263157894736842,3.3017948479029844,0.007894736842105263,14.584210526315792,0.0,38,0.5789473684210527
Elias_Kachunga,2017-18,19,1.2105263157894737,1.5965824097680192,4.002631578947368,3.973684210526316,0.02631578947368421,38,0.5
Elias_Kachunga_212,2018-19,20,0.7631578947368421,0.8521581672219165,2.8684210526315788,2.2,0.0,38,0.5263157894736842
Emerson Aparecido Leite de Souza Junior,2021-22,31,2.914285714285714,3.0714188000626277,12.745714285714286,12.98857142857143,0.02857142857142857,35,0.8857142857142857
Emerson Palmieri dos Santos,2023-24,30,2.484848484848485,3.0116566466939347,10.633333333333333,16.945454545454545,0.030303030303030304,33,0.9090909090909091
Emil Krafth,2021-22,20,1.5263157894736843,2.3335026694633547,2.7026315789473685,7.1157894736842096,0.0,38,0.5263157894736842
Emile Smith Rowe,2020-21,20,1.9473684210526316,2.7797274649714057,10.13421052631579,7.189473684210526,0.05263157894736842,38,0.5263157894736842
Emile Smith Rowe,2021-22,33,3.289473684210526,3.5252593903937104,11.928947368421053,14.626315789473683,0.2631578947368421,38,0.868421052631579
Emiliano Buendía Stati,2021-22,35,2.8157894736842106,2.985145776311795,17.349999999999998,12.61578947368421,0.10526315789473684,38,0.9210526315789473
Emiliano Buendía Stati,2022-23,21,3.0789473684210527,2.550904227040566,14.015789473684212,11.510526315789473,0.13157894736842105,38,0.5526315789473685
Emiliano Martínez,2020-21,38,4.769230769230769,3.681114951675565,0.5128205128205128,27.364102564102566,0.0,39,0.9743589743589743
Emiliano Martínez,2021-22,36,3.3947368421052633,2.5841457753647927,0.0,19.889473684210525,0.0,38,0.9473684210526315
Emiliano Martínez Romero,2022-23,22,3.5526315789473686,3.2772546884595144,0.2631578947368421,21.13684210526316,0.0,38,0.5789473684210527
Emiliano Martínez Romero,2023-24,31,3.3636363636363638,3.2192602199319587,0.6060606060606061,22.357575757575756,0.0,33,0.9393939393939394
Emiliano_Buendía_283,2019-20,28,2.7586206896551726,2.3702798571023678,36.172413793103445,20.55862068965517,0.0,29,0.9655172413793104
Emmanuel Dennis,2021-22,33,3.526315789473684,3.9914560244200477,11.93157894736842,17.568421052631578,0.2631578947368421,38,0.868421052631579
Emre_Can,2016-17,32,2.736842105263158,2.8444750670075982,14.328947368421053,13.478947368421053,0.13157894736842105,38,0.8421052631578947
Emre_Can,2017-18,26,2.4210526315789473,3.3339496822300028,11.221052631578948,14.378947368421052,0.07894736842105263,38,0.6842105263157895
Enda Stevens,2020-21,30,1.4736842105263157,2.1901109697328023,7.75,11.668421052631578,0.0,38,0.7894736842105263
Enda_Stevens_291,2019-20,28,3.9285714285714284,2.6933191890246233,16.835714285714285,18.05,0.07142857142857142,28,1.0
Enner_Valencia,2016-17,24,1.4210526315789473,2.261685319323078,3.094736842105263,5.110526315789474,0.07894736842105263,38,0.631578947368421
Enzo Fernández,2022-23,18,2.3333333333333335,1.3284223283101428,17.072222222222223,16.566666666666666,0.0,18,1.0
Enzo Fernández,2023-24,25,2.4193548387096775,2.7052318883771265,18.138709677419353,16.929032258064513,0.0967741935483871,31,0.8064516129032258
Eric Dier,2020-21,28,2.026315789473684,2.2837480112006388,2.1631578947368424,15.18421052631579,0.0,38,0.7368421052631579
Eric Dier,2021-22,35,3.473684210526316,2.698716833280298,3.0605263157894735,18.7,0.0,38,0.9210526315789473
Eric Maxim_Choupo-Moting,2017-18,30,2.8157894736842106,3.3999623460386728,8.618421052631579,13.305263157894737,0.13157894736842105,38,0.7894736842105263
Eric_Bailly,2016-17,25,2.763157894736842,3.070647528562293,0.8157894736842105,12.663157894736841,0.0,38,0.6578947368421053
Eric_Dier,2016-17,36,2.4473684210526314,2.022807367096833,5.889473684210526,17.46315789473684,0.05263157894736842,38,0.9473684210526315
Eric_Dier,2017-18,34,2.236842105263158,1.4033591077148637,7.721052631578947,15.9,0.0,38,0.8947368421052632
Eric_Dier_361,2018-19,20,1.4736842105263157,2.2146544127362313,3.9499999999999997,9.563157894736841,0.07894736842105263,38,0.5263157894736842
Erik Lamela,2020-21,23,0.7368421052631579,0.8909214945945478,3.607894736842105,3.031578947368421,0.02631578947368421,38,0.6052631578947368
Erik Pieters,2020-21,20,1.3157894736842106,2.29105502851197,2.026315789473684,5.247368421052632,0.0,38,0.5263157894736842
Erik_Durm_461,2018-19,28,1.2894736842105263,2.1041515557485475,5.505263157894737,7.415789473684211,0.0,38,0.7368421052631579
Erik_Lamela,2017-18,25,1.4473684210526316,2.6983214844733405,7.45,5.389473684210526,0.05263157894736842,38,0.6578947368421053
Erik_Lamela_346,2019-20,17,1.7241379310344827,2.671229675691622,8.634482758620688,6.620689655172414,0.06896551724137931,29,0.5862068965517241
Erik_Lamela_363,2018-19,19,1.763157894736842,2.813425444391979,8.944736842105263,6.942105263157895,0.10526315789473684,38,0.5
Erik_Pieters,2016-17,36,2.710526315789474,2.660094437836311,9.310526315789474,15.347368421052632,0.0,38,0.9473684210526315
Erik_Pieters,2017-18,31,1.868421052631579,2.244164235349205,6.5052631578947375,14.93157894736842,0.0,38,0.8157894736842105
Erik_Pieters_447,2019-20,15,1.4482758620689655,3.2578060857900724,5.265517241379311,8.227586206896552,0.0,29,0.5172413793103449
Erling Haaland,2022-23,22,7.157894736842105,5.65459065256537,9.763157894736842,36.578947368421055,0.9473684210526315,38,0.5789473684210527
Erling Haaland,2023-24,25,5.4375,5.381794280481126,10.675,26.4375,0.625,32,0.78125
Ethan Ampadu,2020-21,25,1.1578947368421053,1.9105159313011066,4.989473684210526,12.052631578947368,0.0,38,0.6578947368421053
Ethan Pinnock,2021-22,32,2.3684210526315788,2.7940192170940334,3.992105263157895,17.073684210526313,0.02631578947368421,38,0.8421052631578947
Ethan Pinnock,2022-23,24,2.9473684210526314,3.336508681979078,2.7605263157894737,19.778947368421054,0.07894736842105263,38,0.631578947368421
Ethan Pinnock,2023-24,23,1.8181818181818181,2.9943127910939915,1.8333333333333333,16.55757575757576,0.030303030303030304,33,0.696969696969697
Etienne_Capoue,2016-17,37,3.4473684210526314,3.1339239579337197,18.336842105263155,15.200000000000001,0.18421052631578946,38,0.9736842105263158
Etienne_Capoue,2017-18,23,1.263157894736842,1.369241465414944,4.36578947368421,7.373684210526315,0.02631578947368421,38,0.6052631578947368
Etienne_Capoue_373,2019-20,24,2.1379310344827585,1.826865737717285,7.651724137931034,14.151724137931035,0.0,29,0.8275862068965517
Etienne_Capoue_389,2018-19,33,2.0789473684210527,2.1733220174998555,5.768421052631578,17.278947368421054,0.02631578947368421,38,0.868421052631579
Evandro_Goebel,2016-17,11,1.0,1.137592917989042,9.5,2.3555555555555556,0.0,18,0.6111111111111112
Ezequiel_Schelotto,2017-18,20,0.5714285714285714,0.8147794463647738,2.8342857142857145,6.0,0.0,35,0.5714285714285714
Ezgjan Alioski,2020-21,36,2.8947368421052633,3.244866829268507,11.131578947368421,12.573684210526316,0.05263157894736842,38,0.9473684210526315
Ezri Konsa Ngoyo,2020-21,36,3.1315789473684212,3.2313586183873015,0.9,18.30526315789474,0.05263157894736842,38,0.9473684210526315
Ezri Konsa Ngoyo,2021-22,29,2.0526315789473686,3.517887637228484,1.486842105263158,11.26842105263158,0.05263157894736842,38,0.7631578947368421
Ezri Konsa Ngoyo,2022-23,24,2.8947368421052633,2.5017774620091187,3.0473684210526315,14.231578947368419,0.0,38,0.631578947368421
Ezri Konsa Ngoyo,2023-24,30,2.5757575757575757,3.2502913622310756,4.8999999999999995,14.945454545454545,0.030303030303030304,33,0.9090909090909091
Ezri_Konsa Ngoyo_452,2019-20,15,1.0714285714285714,1.923125762505588,2.0892857142857144,9.442857142857141,0.0,28,0.5357142857142857
Fabian Schär,2021-22,25,2.3157894736842106,3.3377874461328236,3.0500000000000003,12.242105263157894,0.05263157894736842,38,0.6578947368421053
Fabian Schär,2022-23,23,3.6578947368421053,3.223866369283718,6.936842105263159,16.673684210526318,0.02631578947368421,38,0.6052631578947368
Fabian Schär,2023-24,32,3.75,4.235030563168079,5.128125,24.4375,0.125,32,1.0
Fabian_Delph,2017-18,22,1.4473684210526316,1.6716615527922887,6.939473684210526,9.715789473684211,0.02631578947368421,38,0.5789473684210527
Fabian_Delph_205,2019-20,16,0.8275862068965517,1.9099170796742793,5.058620689655172,6.344827586206897,0.0,29,0.5517241379310345
Fabian_Schär_252,2019-20,18,1.8275862068965518,2.700118588893582,1.524137931034483,13.46206896551724,0.06896551724137931,29,0.6206896551724138
Fabian_Schär_482,2018-19,24,2.4473684210526314,4.757340663114402,3.9105263157894736,17.61578947368421,0.10526315789473684,38,0.631578947368421
Fabio Carvalho,2020-21,4,2.4,2.701851217221259,6.160000000000001,14.48,0.2,5,0.8
Fabio Henrique Tavares,2020-21,30,1.868421052631579,1.3590746580049584,2.810526315789474,12.11578947368421,0.0,38,0.7894736842105263
Fabio Henrique Tavares,2021-22,29,2.5526315789473686,2.7282047202753272,7.4263157894736835,13.205263157894738,0.13157894736842105,38,0.7631578947368421
Fabio Henrique Tavares,2022-23,21,1.8421052631578947,0.9161115177447141,7.947368421052632,9.978947368421052,0.0,38,0.5526315789473685
Fabio Henrique_Tavares_197,2019-20,20,1.5517241379310345,1.956421786552315,8.958620689655174,9.448275862068966,0.034482758620689655,29,0.6896551724137931
Fabio Henrique_Tavares_255,2018-19,28,1.7105263157894737,1.5923447734919536,7.457894736842104,10.689473684210526,0.02631578947368421,38,0.7368421052631579
Fabio Pereira_da Silva,2016-17,24,1.5675675675675675,2.5335585485476586,7.402702702702704,9.616216216216216,0.0,37,0.6486486486486487
Fabio Silva,2020-21,32,1.894736842105263,1.9971530234677848,4.371052631578947,6.268421052631579,0.10526315789473684,38,0.8421052631578947
Fabio Silva,2021-22,22,0.7894736842105263,0.9630440122647732,1.2710526315789474,0.5526315789473685,0.0,38,0.5789473684210527
Fabio_Borini,2016-17,24,1.2894736842105263,1.522939808873261,6.771052631578947,5.7105263157894735,0.05263157894736842,38,0.631578947368421
Fabián_Balbuena_464,2018-19,23,1.605263157894737,2.4773511757106954,1.0763157894736841,14.06842105263158,0.02631578947368421,38,0.6052631578947368
Faustino_Anjorin_630,2019-20,1,1.0,,1.2,0.0,0.0,1,1.0
Federico Fernández,2020-21,24,1.394736842105263,2.354288481303973,2.4026315789473687,13.736842105263158,0.0,38,0.631578947368421
Federico_Fernández,2016-17,27,1.6578947368421053,2.5391668753850407,1.0052631578947369,15.24736842105263,0.0,38,0.7105263157894737
Federico_Fernández,2017-18,30,2.236842105263158,3.165986550707427,1.9842105263157896,19.36842105263158,0.02631578947368421,38,0.7894736842105263
Federico_Fernández_254,2019-20,23,2.9310344827586206,3.34803817270821,2.179310344827586,18.951724137931034,0.06896551724137931,29,0.7931034482758621
Federico_Fernández_516,2018-19,19,1.236842105263158,2.161508613887292,1.6763157894736842,9.210526315789474,0.0,38,0.5
Felipe Anderson_Pereira Gomes_390,2019-20,22,2.103448275862069,2.1102611142802568,13.83448275862069,12.806896551724138,0.034482758620689655,29,0.7586206896551724
Felipe Anderson_Pereira Gomes_465,2018-19,36,4.078947368421052,3.794601990647414,27.431578947368422,23.21578947368421,0.23684210526315788,38,0.9473684210526315
Felipe Augusto de Almeida Monteiro,2022-23,15,1.3888888888888888,2.1458273843435527,4.416666666666667,21.055555555555557,0.0,18,0.8333333333333334
Femi Seriki,2020-21,1,0.5,0.7071067811865476,0.0,0.0,0.0,2,0.5
Fernando Luiz Rosa,2020-21,21,1.7105263157894737,3.270737537594434,5.810526315789474,6.542105263157895,0.0,38,0.5526315789473685
Fernando Luiz Rosa,2021-22,19,1.1842105263157894,1.7836382974421745,4.55,5.810526315789473,0.05263157894736842,38,0.5
Fernando_Llorente,2016-17,33,3.8421052631578947,4.309175100024859,12.88421052631579,16.836842105263155,0.39473684210526316,38,0.868421052631579
Fernando_Llorente_371,2018-19,20,1.0789473684210527,2.234636181131039,4.9868421052631575,3.6315789473684212,0.02631578947368421,38,0.5263157894736842
Fernando_Luiz Rosa,2016-17,32,2.0526315789473686,2.012761561596575,15.15,14.38421052631579,0.05263157894736842,38,0.8421052631578947
Fernando_Luiz Rosa,2017-18,34,3.1578947368421053,2.973089355021898,13.471052631578948,21.057894736842105,0.13157894736842105,38,0.8947368421052632
Fernando_Luiz Rosa_221,2019-20,23,1.5172413793103448,1.1218826541377547,3.6068965517241383,16.06206896551724,0.0,29,0.7931034482758621
Fernando_Luiz Rosa_272,2018-19,29,2.0789473684210527,2.464686581109451,10.442105263157895,14.06842105263158,0.02631578947368421,38,0.7631578947368421
Ferran Torres,2020-21,24,2.5,3.9370039370059056,7.273684210526317,9.26842105263158,0.18421052631578946,38,0.631578947368421
Fikayo_Tomori_529,2019-20,15,1.6551724137931034,2.8192686750412714,2.365517241379311,11.56551724137931,0.034482758620689655,29,0.5172413793103449
Florent_Hadergjonaj,2017-18,23,1.4166666666666667,2.234470215253974,10.605555555555556,8.61111111111111,0.0,36,0.6388888888888888
Florent_Hadergjonaj_197,2018-19,24,1.3157894736842106,1.9045502151553693,10.413157894736841,7.5473684210526315,0.0,38,0.631578947368421
Florian_Lejeune,2017-18,24,1.736842105263158,2.647632400040987,2.4289473684210527,14.657894736842104,0.0,38,0.631578947368421
Florin_Andone_66,2018-19,23,1.0,1.5768596914394406,1.2789473684210526,3.8736842105263154,0.07894736842105263,38,0.6052631578947368
Fousseni_Diabaté,2017-18,14,1.4,1.121223821162776,8.72,6.573333333333333,0.0,15,0.9333333333333333
Francis_Coquelin,2016-17,29,1.368421052631579,1.172224787768251,8.265789473684212,7.673684210526316,0.0,38,0.7631578947368421
Francisco Femenía Far,2021-22,27,1.394736842105263,1.823858008997508,10.36578947368421,10.631578947368421,0.0,38,0.7105263157894737
Francisco Machado Mota de Castro Trincão,2021-22,28,1.736842105263158,2.152110347395882,6.502631578947368,6.315789473684211,0.05263157894736842,38,0.7368421052631579
Francisco_Femenía Far,2017-18,23,1.7105263157894737,3.0216148782169,7.968421052631579,8.610526315789473,0.02631578947368421,38,0.6052631578947368
Francisco_Femenía Far_357,2019-20,19,1.2413793103448276,2.0814687879646274,7.689655172413793,8.89655172413793,0.0,29,0.6551724137931034
Francisco_Femenía Far_383,2018-19,29,1.736842105263158,2.7379634424574197,6.655263157894737,11.057894736842105,0.02631578947368421,38,0.7631578947368421
Frank Onyeka,2021-22,20,0.9210526315789473,1.2386038117818206,1.9342105263157894,2.4473684210526314,0.0,38,0.5263157894736842
Fraser Forster,2021-22,19,1.5,2.435658521310496,0.0,14.731578947368419,0.0,38,0.5
Fraser_Forster,2016-17,38,3.526315789473684,3.160027729139911,0.2631578947368421,14.56842105263158,0.0,38,1.0
Fraser_Forster,2017-18,20,1.9210526315789473,2.764461522732512,0.0,12.84736842105263,0.0,38,0.5263157894736842
